User-Format Well ID, Top Depth (m), Bottom Depth (m), Coresponding Top Depth (m), Coresponding FTOP, Coresponding Bottom Depth (m), Coresponding FBTM
100/16-18-024-26W4/00, 50, 1050, 0, ABOVE Kedmonton, 1019.4, Klea_park
100/04-19-024-26W4/00, 25, 1075, 0, ABOVE Khrssh_cy, 1072, Kmilk_rv
100/14-20-024-26W4/00, 50, 1000, 0, ABOVE Khrssh_cy, 980.9, Kbsbrv_ss
100/13-21-024-26W4/00, 25, 1050, 0, ABOVE Kedmonton, 1047, Kmilk_rv
100/03-22-024-26W4/00, 357.5, 1930.3, 0, ABOVE Kbsbrv_ss, 1923.4, Mpekisko
102/05-22-024-26W4/00, 50, 675, 0, ABOVE Kbelly_rv, 656, Kbelly_rv
100/12-24-024-26W4/00, 350, 975, 0, ABOVE Kedmonton, 968, Klea_park
100/04-25-024-26W4/00, 25, 1025, 0, ABOVE Kbelly_rv, 1004.8, Kmilk_rv
102/04-25-024-26W4/00, 50, 650, 0, ABOVE Kbattle, 633.8, Kbelly_rv
103/10-25-024-26W4/00, 141.3, 1141.1, 0, ABOVE Kedmonton, 1115, Klea_park
100/16-25-024-26W4/00, 5, 975, 0, ABOVE Kbattle, 944, Klea_park
100/09-26-024-26W4/00, 25, 1000, 0, ABOVE Kbattle, 985.2, Kmilk_rv
100/11-26-024-26W4/00, 1625, 1850, 1544.7, Kvik_ss, 2837, BELOW Mturner_v_p
100/16-27-024-26W4/00, 25, 1000, 0, ABOVE Kbattle, 957.1, Klea_park
100/16-28-024-26W4/00, 25, 1050, 0, ABOVE Kedmonton, 1022.2, Kmilk_rv
100/16-29-024-26W4/00, 25, 1075, 0, ABOVE Kbearpaw, 1042.3, Kmilk_rv
100/02-30-024-26W4/00, 25, 1100, 0, ABOVE Kedmonton, 1063.7, Kmilk_rv
100/04-31-024-26W4/00, 25, 1100, 0, ABOVE Kedmonton, 1065, Kmilk_rv
100/09-32-024-26W4/00, 25, 1075, 0, ABOVE Kedmonton, 1022, Kmilk_rv
100/09-33-024-26W4/00, 25, 1025, 0, ABOVE Kbearpaw, 1006, Kmilk_rv
100/07-34-024-26W4/00, 25, 1025, 0, ABOVE Kbattle, 1000.9, Kmilk_rv
100/16-35-024-26W4/00, 50, 975, 0, ABOVE Khrssh_cy, 972, Kmilk_rv
100/05-36-024-26W4/00, 25, 1000, 0, ABOVE Khrssh_cy, 971, Kmilk_rv
100/16-01-024-27W4/00, 25, 1075, 0, ABOVE Kedmonton, 1072.6, Kmilk_rv
100/01-03-024-27W4/00, 25, 1100, 0, ABOVE Khrssh_cy, 1062.7, Klea_park
100/08-10-024-27W4/00, 25, 1100, 0, ABOVE Kedmonton, 1065, Klea_park
100/01-11-024-27W4/00, 100, 1100, 0, ABOVE Kedmonton, 1091.6, Kmilk_rv
100/01-13-024-27W4/00, 25, 1025, 0, ABOVE Kedmonton, 744.8, Kbelly_rv
100/13-13-024-27W4/00, 25, 1100, 0, ABOVE Kbearpaw, 1084, Kmilk_rv
100/02-14-024-27W4/00, 25, 1000, 0, ABOVE Kedmonton, 745.4, Kbelly_rv
100/11-15-024-27W4/00, 25, 1100, 0, ABOVE Kbattle, 1079.5, Klea_park
100/01-16-024-27W4/00, 25, 1025, 0, ABOVE Kbattle, 860, Kforemost
100/06-16-024-27W4/00, 25, 1025, 0, ABOVE Kbattle, 870.2, Kforemost
100/07-20-024-27W4/00, 25, 1125, 0, ABOVE Kbattle, 1087, Klea_park
100/08-21-024-27W4/00, 75, 1125, 0, ABOVE Kbattle, 1123.1, Kmilk_rv
100/08-22-024-27W4/00, 25, 1125, 0, ABOVE Kbattle, 1102, Kmilk_rv
102/01-23-024-27W4/00, 85.6, 769, 0, ABOVE Kedmonton, 617.8, Kbelly_rv
102/03-23-024-27W4/00, 85.5, 958, 0, ABOVE Kbattle, 847.5, Kforemost
100/07-23-024-27W4/00, 25, 1075, 0, ABOVE Kedmonton, 1049.8, Klea_park
100/03-24-024-27W4/00, 85.4, 811.8, 0, ABOVE Kedmonton, 702.2, Kbelly_rv
102/03-24-024-27W4/00, 85.4, 811.3, 0, ABOVE Kedmonton, 710.3, Kbelly_rv
100/13-24-024-27W4/00, 25, 1100, 0, ABOVE Kedmonton, 1083.5, Kmilk_rv
100/16-24-024-27W4/00, 25, 1100, 0, ABOVE Kbearpaw, 1071.7, Kmilk_rv
100/12-25-024-27W4/00, 25, 1650, 0, ABOVE Khrssh_cy, 1646, Kvik_ss
100/04-26-024-27W4/00, 25, 1100, 0, ABOVE Khrssh_cy, 1058.8, Klea_park
100/06-26-024-27W4/00, 25, 1100, 0, ABOVE Khrssh_cy, 1058.6, Klea_park
100/16-27-024-27W4/00, 25, 1125, 0, ABOVE Kedmonton, 1102.3, Kmilk_rv
100/05-28-024-27W4/00, 25, 1150, 0, ABOVE Kedmonton, 1139.7, Kmilk_rv
100/12-29-024-27W4/00, 25, 1175, 0, ABOVE Kbattle, 1137, Kmilk_rv
100/02-31-024-27W4/00, 325, 2150, 0, ABOVE Kbelly_rv, 2147.6, Mshunda
100/05-32-024-27W4/00, 75, 1125, 0, ABOVE Kedmonton, 1109.1, Klea_park
100/13-32-024-27W4/00, 25, 1150, 0, ABOVE Kbearpaw, 1143.2, Kmilk_rv
100/02-33-024-27W4/00, 25, 1025, 0, ABOVE Kedmonton, 752.3, Kbelly_rv
100/04-34-024-27W4/00, 125, 1125, 0, ABOVE Kedmonton, 1108.8, Kmilk_rv
100/10-34-024-27W4/00, 25, 1100, 0, ABOVE Kedmonton, 1096, Kmilk_rv
100/13-34-024-27W4/00, 25, 875, 0, ABOVE Kedmonton, 717.9, Kbelly_rv
100/09-35-024-27W4/00, 25, 1075, 0, ABOVE Kedmonton, 1070, Kmilk_rv
100/04-36-024-27W4/00, 25, 1100, 0, ABOVE Kedmonton, 1073, Kmilk_rv
100/16-36-024-27W4/00, 25, 1100, 0, ABOVE Kbelly_rv, 1055, Kmilk_rv
102/10-02-024-28W4/00, 396.5, 2220, 0, ABOVE Kbelly_rv, 2195, Mshunda
100/15-23-024-28W4/00, 350, 2490, 0, ABOVE Kbelly_rv, 2463.2, Mshunda
100/09-27-024-28W4/00, 225, 2475, 0, ABOVE Kbelly_rv, 2440, Kbs_qtz
100/09-31-024-04W5/00, 25, 2810, 0, ABOVE Kbelly_rv, 2785, Kmannvl_L
100/13-20-024-05W5/00, 3531.5, 3805, 3523, Jferniesh, 3778, Mpekisko
100/03-30-024-05W5/00, 3275, 3575, 0, ABOVE Jkootenay, 3410, Jpass_bds
100/03-31-024-05W5/00, 3479, 3822, 3478, Mturner_v, 3641, Mturner_v
100/16-14-024-06W5/00, 3486, 3690, 3485.5, Mrundle, 3643, Mpekisko
100/07-23-024-06W5/00, 3570, 3800, 3565.1, Jnordegg, 3714.4, Mpekisko
100/07-05-025-06W4/00, 100, 420, 0, ABOVE Kbelly_rv, 380.4, Klea_park
100/09-17-025-06W4/00, 200, 450, 0, ABOVE Kbsbrv_ss, 423.2, Kmilk_rv
100/06-20-025-06W4/00, 200, 475, 0, ABOVE Kbsbrv_ss, 443, Kmilk_rv
100/01-29-025-06W4/00, 200, 450, 0, ABOVE Kbsbrv_ss, 449.5, Kmilk_rv
100/15-30-025-10W4/00, 25, 797, 0, ABOVE Kforemost, 755, Kbfs
102/16-10-025-11W4/00, 323.1, 1440.4, 0, ABOVE Kmilk_rv, 1252.3, Dleduc
102/08-17-025-11W4/00, 226.3, 1325.3, 0, ABOVE Kpakowki, 1256, Dleduc
100/05-21-025-12W4/00, 200, 1050, 0, ABOVE Kbsbrv_ss, 1025.4, Kellrslie
102/06-14-025-15W4/00, 368.5, 1923.4, 0, ABOVE preCamb_p, 358, _p
102/07-09-025-16W4/00, 25, 500, 0, ABOVE Kbelly_rv, 486, Kmilk_rv
102/14-20-025-16W4/00, 25, 720, 0, ABOVE Kbearpaw, 674, Kmed_hat
100/15-29-025-16W4/00, 25, 1091.5, 0, ABOVE Kbearpaw, 1079.1, Kjoli_fou
100/02-30-025-16W4/00, 50, 650, 0, ABOVE Kbelly_rv, 561.7, Kmilk_rv
100/04-30-025-16W4/00, 25, 1260, 0, ABOVE Kbelly_rv, 1249.7, Mbanff
100/04-01-025-17W4/00, 50, 800, 0, ABOVE Kbelly_rv, 796.8, Kcolorado
1S0/02-02-025-17W4/00, 50, 675, 0, ABOVE Kbelly_rv, 653.1, Kmilk_rv
100/11-06-025-17W4/00, 161.7, 1500, 0, ABOVE Kbearpaw, 1492.2, Mpekisko
102/12-06-025-17W4/00, 161.1, 1370.6, 0, ABOVE Kbelly_rv, 1368.9, Mpekisko
100/14-12-025-17W4/00, 25, 875, 0, ABOVE Kbelly_rv, 816.6, Kmed_hat
100/15-12-025-17W4/00, 50, 650, 0, ABOVE Kbelly_rv, 637.8, Kcolorado
100/08-13-025-17W4/00, 50, 875, 0, ABOVE Kbelly_rv, 804.1, Kmed_hat
100/11-13-025-17W4/00, 25, 875, 0, ABOVE Kbelly_rv, 809.3, Kmed_hat
100/14-13-025-17W4/00, 50, 900, 0, ABOVE Kbelly_rv, 819.5, Kmed_hat
100/15-13-025-17W4/00, 50, 725, 0, ABOVE Kbelly_rv, 683.4, Kmed_hat
102/10-21-025-17W4/00, 207, 1325.9, 0, ABOVE Kbearpaw, 1310.5, Mpekisko
100/07-24-025-17W4/00, 25, 800, 0, ABOVE Kbelly_rv, 796.6, Kcolorado
100/02-05-025-18W4/00, 25, 675, 0, ABOVE Kbelly_rv, 649.6, Kmilk_rv
100/06-07-025-18W4/00, 25, 675, 0, ABOVE Kbelly_rv, 670.3, Kmilk_rv
100/09-04-025-19W4/00, 25, 750, 0, ABOVE Kbelly_rv, 736.3, Kmilk_rv
100/07-07-025-19W4/00, 1125, 2275, 1053, K2nd_ws, 2213.8, Delk_pt
102/10-07-025-19W4/00, 25, 825, 0, ABOVE Kbelly_rv, 809.7, Kmed_hat
100/10-08-025-19W4/00, 25, 1421, 0, ABOVE Kbelly_rv, 1408.3, Kellrslie
100/16-09-025-19W4/00, 1150, 1425, 1076.9, K2nd_ws, 1414.5, Kellrslie
102/10-13-025-19W4/00, 50, 725, 0, ABOVE Kbelly_rv, 701.8, Kmilk_rv
100/07-30-025-19W4/00, 25, 1100, 0, ABOVE Kbelly_rv, 1064.5, K2nd_ws
102/06-01-025-20W4/00, 25, 850, 0, ABOVE Kbelly_rv, 834.7, Kmed_hat
102/04-04-025-20W4/00, 40, 820, 0, ABOVE Kbelly_rv, 798.9, Kcolorado
100/06-09-025-20W4/00, 125, 850, 0, ABOVE Kbelly_rv, 823, Kmed_hat
100/12-09-025-20W4/00, 25, 850, 0, ABOVE Kbelly_rv, 828.7, Kmed_hat
100/15-09-025-20W4/00, 25, 850, 0, ABOVE Kbelly_rv, 826, Kmed_hat
100/02-11-025-20W4/00, 25, 825, 0, ABOVE Kbelly_rv, 822.6, Kmed_hat
100/06-11-025-20W4/00, 25, 850, 0, ABOVE Kbearpaw, 830.4, Kmed_hat
100/13-11-025-20W4/00, 50, 850, 0, ABOVE Kbelly_rv, 828.2, Kmed_hat
102/05-12-025-20W4/00, 25, 875, 0, ABOVE Kbelly_rv, 841.7, Kmed_hat
100/13-12-025-20W4/00, 25, 850, 0, ABOVE Kbelly_rv, 833, Kmed_hat
100/01-13-025-20W4/00, 1150, 1450, 1084.7, K2nd_ws, 1438.5, Kostracod
100/05-13-025-20W4/00, 25, 875, 0, ABOVE Kbelly_rv, 833.9, Kmed_hat
102/11-13-025-20W4/00, 25, 850, 0, ABOVE Kbelly_rv, 828.7, Kmed_hat
100/01-14-025-20W4/00, 25, 850, 0, ABOVE Kbelly_rv, 837, Kmed_hat
100/06-14-025-20W4/00, 25, 850, 0, ABOVE Kbelly_rv, 832.5, Kmed_hat
100/10-14-025-20W4/00, 10, 875, 0, ABOVE Kbelly_rv, 837.4, Kmed_hat
100/04-16-025-20W4/00, 25, 850, 0, ABOVE Kbelly_rv, 825, Kmed_hat
102/06-16-025-20W4/00, 25, 850, 0, ABOVE Kbelly_rv, 824.7, Kmed_hat
100/08-16-025-20W4/00, 50, 850, 0, ABOVE Kbearpaw, 826.9, Kmed_hat
102/02-17-025-20W4/00, 25, 850, 0, ABOVE Khrssh_cy, 830.2, Kmed_hat
102/06-17-025-20W4/00, 25, 875, 0, ABOVE Kbelly_rv, 832, Kmed_hat
100/08-17-025-20W4/00, 25, 850, 0, ABOVE Khrssh_cy, 825.5, Kmed_hat
100/13-17-025-20W4/00, 25, 850, 0, ABOVE Khrssh_cy, 832.5, Kmed_hat
100/16-17-025-20W4/00, 25, 850, 0, ABOVE Khrssh_cy, 833, Kmed_hat
100/02-18-025-20W4/00, 25, 875, 0, ABOVE Kbelly_rv, 840.5, Kmed_hat
102/06-18-025-20W4/00, 25, 875, 0, ABOVE Kpakowki, 844, Kmed_hat
100/08-18-025-20W4/00, 50, 875, 0, ABOVE Khrssh_cy, 848, Kmed_hat
100/13-18-025-20W4/00, 25, 1000, 0, ABOVE Kbelly_rv, 977.5, Kmed_hat
102/14-18-025-20W4/00, 110, 1245, 0, ABOVE Kpakowki, 1215, Kvik_ss
100/15-18-025-20W4/00, 25, 900, 0, ABOVE Khrssh_cy, 857, Kmed_hat
100/05-19-025-20W4/00, 25, 875, 0, ABOVE Kbearpaw, 858, Kmed_hat
100/03-20-025-20W4/00, 25, 850, 0, ABOVE Khrssh_cy, 840, Kmed_hat
100/05-20-025-20W4/00, 25, 850, 0, ABOVE Kbelly_rv, 836, Kmed_hat
100/09-20-025-20W4/00, 25, 875, 0, ABOVE Kbelly_rv, 845, Kmed_hat
100/02-22-025-20W4/00, 50, 850, 0, ABOVE Khrssh_cy, 835, Kmed_hat
100/05-22-025-20W4/00, 50, 850, 0, ABOVE Kbelly_rv, 837.3, Kmed_hat
102/10-22-025-20W4/00, 50, 850, 0, ABOVE Kbelly_rv, 840.3, Kmed_hat
100/13-22-025-20W4/00, 50, 850, 0, ABOVE Kbelly_rv, 844.7, Kmed_hat
100/15-22-025-20W4/00, 50, 850, 0, ABOVE Kbelly_rv, 840.8, Kmed_hat
102/01-23-025-20W4/00, 25, 850, 0, ABOVE Kbelly_rv, 832.7, Kmed_hat
100/04-23-025-20W4/00, 25, 875, 0, ABOVE Kbelly_rv, 834.5, Kmed_hat
100/07-23-025-20W4/00, 25, 875, 0, ABOVE Kbelly_rv, 836, Kmed_hat
100/13-23-025-20W4/00, 235, 850, 0, ABOVE Kbelly_rv, 840.6, Kmed_hat
100/02-26-025-20W4/00, 25, 875, 0, ABOVE Kbelly_rv, 851.3, Kmed_hat
100/07-26-025-20W4/00, 25, 875, 0, ABOVE Kbearpaw, 859.7, Kmed_hat
100/09-26-025-20W4/00, 25, 875, 0, ABOVE Kbelly_rv, 848.5, Kmed_hat
100/12-26-025-20W4/00, 25, 900, 0, ABOVE Kbelly_rv, 873, Kmed_hat
100/06-27-025-20W4/00, 25, 825, 0, ABOVE Kpakowki, 815.3, Kcolorado
100/04-29-025-20W4/00, 25, 875, 0, ABOVE Kpakowki, 843, Kmed_hat
100/06-29-025-20W4/00, 50, 850, 0, ABOVE Kbelly_rv, 850, Kmed_hat
100/08-29-025-20W4/00, 50, 875, 0, ABOVE Kbelly_rv, 849, Kmed_hat
102/10-29-025-20W4/00, 25, 900, 0, ABOVE Khrssh_cy, 887.6, Kmed_hat
100/12-29-025-20W4/00, 191.7, 1656.5, 0, ABOVE Kbearpaw, 2837, BELOW Mturner_v_p
102/03-30-025-20W4/00, 25, 900, 0, ABOVE Khrssh_cy, 864.7, Kmed_hat
100/07-30-025-20W4/00, 5, 875, 0, ABOVE Kbelly_rv, 856.9, Kmed_hat
100/09-30-025-20W4/00, 25, 900, 0, ABOVE Khrssh_cy, 869.7, Kmed_hat
100/13-30-025-20W4/00, 25, 875, 0, ABOVE Kbelly_rv, 866.5, Kmed_hat
100/10-31-025-20W4/00, 100, 900, 0, ABOVE Kbelly_rv, 868.8, Kmed_hat
100/16-31-025-20W4/00, 25, 900, 0, ABOVE Kbelly_rv, 861, Kmed_hat
100/06-34-025-20W4/00, 40, 840, 0, ABOVE Kbelly_rv, 822.5, Kcolorado
100/04-36-025-20W4/00, 50, 850, 0, ABOVE Kbelly_rv, 840.1, Kmed_hat
100/10-36-025-20W4/00, 50, 875, 0, ABOVE Kbelly_rv, 836.8, Kmed_hat
100/12-36-025-20W4/00, 50, 875, 0, ABOVE Kbelly_rv, 841.2, Kmed_hat
100/14-36-025-20W4/00, 50, 875, 0, ABOVE Kbearpaw, 844, Kmed_hat
100/08-05-025-21W4/00, 25, 850, 0, ABOVE Kbearpaw, 838.5, Kmed_hat
100/08-07-025-21W4/00, 1150, 1475, 1117.5, K2nd_ws, 1469.6, Kostracod
102/07-10-025-21W4/00, 25, 900, 0, ABOVE Kbearpaw, 873.5, Kmed_hat
102/12-13-025-21W4/00, 25, 850, 0, ABOVE Klea_park, 850, Kmed_hat
100/09-14-025-21W4/00, 25, 875, 0, ABOVE Kbelly_rv, 856.5, Kmed_hat
102/10-20-025-21W4/00, 25, 900, 0, ABOVE Kbelly_rv, 879.9, Kmed_hat
102/02-24-025-21W4/00, 50, 875, 0, ABOVE Kbearpaw, 847, Kmed_hat
100/02-25-025-21W4/00, 25, 925, 0, ABOVE Kbelly_rv, 891, Kmed_hat
100/11-25-025-21W4/00, 25, 925, 0, ABOVE Kbattle, 912.7, Kmed_hat
100/15-25-025-21W4/00, 50, 900, 0, ABOVE Khrssh_cy, 866.3, Kmed_hat
102/11-26-025-21W4/00, 25, 925, 0, ABOVE Kbattle, 897, Kmed_hat
100/07-30-025-21W4/00, 25, 1400, 0, ABOVE Kbearpaw, 1398.7, Kjoli_fou
100/04-02-025-22W4/00, 100, 750, 0, ABOVE Kbelly_rv, 726.4, Kmilk_rv
100/04-03-025-22W4/00, 25, 750, 0, ABOVE Kbelly_rv, 737, Kmilk_rv
100/05-04-025-22W4/00, 25, 775, 0, ABOVE Kbelly_rv, 758.4, Kmilk_rv
100/16-05-025-22W4/00, 25, 775, 0, ABOVE Kbelly_rv, 758.3, Kmilk_rv
100/15-06-025-22W4/00, 25, 800, 0, ABOVE Khrssh_cy, 776.8, Kmilk_rv
100/07-09-025-22W4/00, 25, 777, 0, ABOVE Kedmonton, 752, Kmilk_rv
100/16-13-025-22W4/00, 25, 780, 0, ABOVE Kbearpaw, 748, Kmilk_rv
100/16-14-025-22W4/00, 20, 775, 0, ABOVE Kbearpaw, 755.2, Kmilk_rv
100/16-16-025-22W4/00, 20, 790, 0, ABOVE Kbelly_rv, 763.9, Kmilk_rv
100/05-17-025-22W4/00, 25, 845, 0, ABOVE Kedmonton, 818, Kmilk_rv
100/09-17-025-22W4/00, 25, 803, 0, ABOVE Kedmonton, 783, Kmilk_rv
100/04-20-025-22W4/00, 20, 865, 0, ABOVE Khrssh_cy, 860.2, Kmilk_rv
100/04-21-025-22W4/00, 20, 810, 0, ABOVE Kbelly_rv, 765, Klea_park
100/01-25-025-22W4/00, 20, 863, 0, ABOVE Kbattle, 827, Kmilk_rv
102/01-25-025-22W4/00, 50, 1400, 0, ABOVE Kbelly_rv, 1332.3, Kvik_ss
100/04-26-025-22W4/00, 20, 855, 0, ABOVE Kbelly_rv, 825.5, Kmilk_rv
100/14-27-025-22W4/00, 25, 883, 0, ABOVE Kedmonton, 864.4, Kmilk_rv
100/07-29-025-22W4/00, 25, 899.2, 0, ABOVE Kbattle, 887.6, Kmilk_rv
100/13-29-025-22W4/00, 25, 900, 0, ABOVE Kbattle, 877.6, Kmilk_rv
100/13-30-025-22W4/00, 50, 850, 0, ABOVE Kbelly_rv, 836, Kmilk_rv
100/13-31-025-22W4/00, 25, 900, 0, ABOVE Kedmonton, 882.3, Kcolorado
100/16-32-025-22W4/00, 25, 900, 0, ABOVE Khrssh_cy, 873, Kmilk_rv
102/12-33-025-22W4/00, 25, 446, 0, ABOVE Kedmonton, 227.3, Kedmonton
100/16-33-025-22W4/00, 375, 700, 190.9, Kedmonton, 459.9, Kbelly_rv
100/03-35-025-22W4/00, 231.4, 1580, 0, ABOVE Kbearpaw, 1575, Mpekisko
100/15-35-025-22W4/00, 20, 830, 0, ABOVE Kbattle, 806.3, Kmilk_rv
100/04-36-025-22W4/00, 75, 1650, 0, ABOVE Kbsbrv_ss, 1615.9, Kellrslie
100/16-03-025-23W4/00, 20, 867, 0, ABOVE Kbearpaw, 833.9, Kmilk_rv
100/05-04-025-23W4/00, 50, 850, 0, ABOVE Kbsbrv_ss, 831.6, Kmilk_rv
100/16-05-025-23W4/00, 50, 875, 0, ABOVE Kbsbrv_ss, 849, Kmilk_rv
100/05-06-025-23W4/00, 25, 895, 0, ABOVE Kbelly_rv, 861, Kmilk_rv
100/05-07-025-23W4/00, 25, 875, 0, ABOVE Kedmonton, 849.8, Kmilk_rv
100/16-08-025-23W4/00, 50, 900, 0, ABOVE Kedmonton, 882, Kmilk_rv
100/16-09-025-23W4/00, 20, 900, 0, ABOVE Kbelly_rv, 876.6, Kmilk_rv
100/02-11-025-23W4/00, 25, 525, 0, ABOVE Khrssh_cy, 451.8, Kbelly_rv
100/14-11-025-23W4/00, 20, 825, 0, ABOVE Khrssh_cy, 812.3, Kmilk_rv
102/16-12-025-23W4/00, 25, 475, 0, ABOVE Khrssh_cy, 446.6, Kbelly_rv
100/04-13-025-23W4/00, 20, 800, 0, ABOVE Kbelly_rv, 775.2, Kmilk_rv
100/01-15-025-23W4/00, 25, 875, 0, ABOVE Kedmonton, 863.4, Klea_park
100/13-16-025-23W4/00, 50, 875, 0, ABOVE Kbearpaw, 861.7, Kmilk_rv
100/13-17-025-23W4/00, 20, 875, 0, ABOVE Kbsbrv_ss, 854, Kmilk_rv
102/13-17-025-23W4/00, 25, 550, 0, ABOVE Kbattle, 87.7, Khrssh_cy
102/01-18-025-23W4/00, 25, 550, 0, ABOVE Kbattle, 120, Khrssh_cy
100/12-19-025-23W4/00, 25, 900, 0, ABOVE Kbearpaw, 877.4, Kmilk_rv
102/01-23-025-23W4/00, 25, 500, 0, ABOVE Kbelly_rv_p, 880, Kmed_hat_p
100/04-23-025-23W4/00, 25, 860, 0, ABOVE Khrssh_cy, 827.6, Kmilk_rv
100/08-24-025-23W4/00, 50, 850, 0, ABOVE Kbattle, 833.7, Kmilk_rv
100/04-25-025-23W4/00, 50, 850, 0, ABOVE Kbelly_rv, 836.3, Kmilk_rv
100/04-26-025-23W4/00, 20, 845, 0, ABOVE Khrssh_cy, 805.4, Kmilk_rv
100/05-30-025-23W4/00, 25, 850, 0, ABOVE Kbsbrv_ss, 823.2, Kmilk_rv
102/05-30-025-23W4/00, 25, 475, 0, ABOVE Khrssh_cy, 470, Kbelly_rv
100/08-30-025-23W4/00, 25, 500, 0, ABOVE Kedmonton, 465.8, Kbelly_rv
100/16-35-025-23W4/00, 50, 800, 0, ABOVE Kbearpaw, 785, Kmilk_rv
100/05-01-025-24W4/00, 25, 900, 0, ABOVE Kbearpaw, 862.3, Kmilk_rv
100/13-03-025-24W4/00, 25, 900, 0, ABOVE Kbsbrv_ss, 868.3, Kmilk_rv
100/12-04-025-24W4/00, 50, 875, 0, ABOVE Kbearpaw, 863, Kmilk_rv
100/12-05-025-24W4/00, 25, 900, 0, ABOVE Kbsbrv_ss, 878.8, Kmilk_rv
100/13-06-025-24W4/00, 50, 900, 0, ABOVE Kbearpaw, 896.3, Kmilk_rv
100/13-07-025-24W4/00, 50, 900, 0, ABOVE Kbattle, 886.8, Kmilk_rv
100/13-08-025-24W4/00, 50, 900, 0, ABOVE Kbattle, 870, Kmilk_rv
100/13-09-025-24W4/00, 50, 875, 0, ABOVE Kedmonton, 870.6, Kmilk_rv
100/13-10-025-24W4/00, 25, 925, 0, ABOVE Kbattle, 881.4, Kmilk_rv
100/05-11-025-24W4/00, 25, 885, 0, ABOVE Kbattle, 874.4, Kmilk_rv
100/13-12-025-24W4/00, 20, 925, 0, ABOVE Kedmonton, 884, Kmilk_rv
100/16-14-025-24W4/00, 25, 925, 0, ABOVE Kedmonton, 869.2, Kmilk_rv
100/16-15-025-24W4/00, 25, 913, 0, ABOVE Kbattle, 877.1, Kmilk_rv
100/13-16-025-24W4/00, 25, 925, 0, ABOVE Kbattle, 856.4, Kmilk_rv
100/01-19-025-24W4/00, 100, 675, 0, ABOVE Kbelly_rv, 570, Kbelly_rv
102/14-24-025-24W4/00, 25, 475, 0, ABOVE Khrssh_cy, 468.3, Kbelly_rv
100/15-25-025-24W4/00, 25, 825, 0, ABOVE Khrssh_cy, 811.4, Kmilk_rv
100/13-26-025-24W4/00, 50, 850, 0, ABOVE Khrssh_cy, 832.9, Kmilk_rv
100/04-27-025-24W4/00, 25, 905, 0, ABOVE Khrssh_cy, 864.3, Kmilk_rv
100/05-27-025-24W4/00, 1325, 1648, 1255, K2nd_ws, 1641, Mpekisko
100/13-28-025-24W4/00, 50, 875, 0, ABOVE Khrssh_cy, 842.7, Kmilk_rv
100/13-29-025-24W4/00, 25, 875, 0, ABOVE Kedmonton, 863, Kmilk_rv
100/04-34-025-24W4/00, 189, 1645, 0, ABOVE Khrssh_cy, 1639.6, Mpekisko
100/13-35-025-24W4/00, 20, 875, 0, ABOVE Khrssh_cy, 835.9, Kmilk_rv
100/13-36-025-24W4/00, 30, 850, 0, ABOVE Khrssh_cy, 817.4, Kmilk_rv
100/03-01-025-25W4/00, 50, 925, 0, ABOVE Kbelly_rv, 922, Kmilk_rv
100/07-02-025-25W4/00, 25, 925, 0, ABOVE Kedmonton, 916.9, Kmilk_rv
100/06-04-025-25W4/00, 25, 850, 0, ABOVE Kbearpaw, 568.1, Kbelly_rv
100/02-05-025-25W4/00, 25, 975, 0, ABOVE Kedmonton, 936, Kmilk_rv
100/14-05-025-25W4/00, 200, 1775, 0, ABOVE Kedmonton, 1764, Mpekisko
100/04-06-025-25W4/00, 25, 975, 0, ABOVE Kbattle, 956.6, Kmilk_rv
100/01-07-025-25W4/00, 50, 950, 0, ABOVE Khrssh_cy, 942.6, Kmilk_rv
100/14-08-025-25W4/00, 25, 975, 0, ABOVE Kedmonton, 939.4, Kmilk_rv
100/04-12-025-25W4/00, 25, 825, 0, ABOVE Kbelly_rv, 537.3, Kbelly_rv
100/13-16-025-25W4/00, 25, 925, 0, ABOVE Kbattle, 918, Kmilk_rv
100/01-17-025-25W4/00, 25, 950, 0, ABOVE Kbattle, 926, Kmilk_rv
100/13-17-025-25W4/00, 25, 950, 0, ABOVE Kbsbrv_ss, 945, Kmilk_rv
100/01-18-025-25W4/00, 75, 975, 0, ABOVE Kbelly_rv, 942, Kmilk_rv
100/04-18-025-25W4/00, 25, 975, 0, ABOVE Kbelly_rv, 945.8, Kmilk_rv
100/05-18-025-25W4/00, 150, 1825, 0, ABOVE Kedmonton, 1815, Mpekisko
100/04-19-025-25W4/00, 25, 975, 0, ABOVE Kbattle, 955, Kmilk_rv
100/13-20-025-25W4/00, 25, 950, 0, ABOVE Kedmonton, 948.7, Kmilk_rv
100/16-21-025-25W4/00, 25, 800, 0, ABOVE Kedmonton, 634.8, Kbelly_rv
100/14-22-025-25W4/00, 25, 875, 0, ABOVE Khrssh_cy, 695.9, Kbelly_rv
100/04-23-025-25W4/00, 50, 925, 0, ABOVE Kbelly_rv, 889, Kpakowki
100/07-24-025-25W4/00, 211, 1670, 0, ABOVE Kbearpaw, 1652.5, Kellrslie
102/10-25-025-25W4/00, 25, 925, 0, ABOVE Khrssh_cy, 900, Kmilk_rv
100/01-26-025-25W4/00, 50, 850, 0, ABOVE Kbelly_rv, 849.7, Klea_park
100/12-26-025-25W4/00, 25, 1175, 0, ABOVE Kedmonton, 1131, Kmilk_rv
100/04-27-025-25W4/00, 50, 950, 0, ABOVE Kbearpaw, 921, Kmilk_rv
